X,Retailer.Id,Retailer.Name,Complete.Address.x,City,State.x,Zip,Zip.4,Status.Description,Acivation.Date,Total.sales,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,calctotal,MatchedAddress,County,Tract,Block,Long,Lat,calctotal2
15077,29607,84TH STREET MARKET,2592 84TH STREET,BYRON CENTER,MI,49315,0,Active,3/1/05,519401,NA,NA,15050,37200,38250,23900,30741,37283.5,106081.5,16908,34077,42476,50378.5,87055.5,519401,"2592 84th St SW, BYRON CENTER, MI, 49315",81,14602,1019,-85.72699,42.812206,519.401
15094,29624,VITALE'S SPORTS LOUNGE,3868 WEST RIVER DR,COMSTOCK PARK,MI,49321,8983,Active,3/19/05,6310863.5,NA,NA,332135,604708,585501,626016,550015,532184,567470,486940,481325.5,617843,539374,387352,6310863.5,"3868 W River Dr NE, COMSTOCK PARK, MI, 49321",81,11101,2031,-85.66737,43.032494,6310.8635
15096,29626,MARATHON C STORE,1405 BURTON ST SE,GRAND RAPIDS,MI,49507,3744,Terminated,3/21/05,709936,NA,NA,111107.5,269438.5,329390,0,NA,NA,NA,NA,NA,NA,NA,NA,709936,"1405 Burton St SE, GRAND RAPIDS, MI, 49507",81,3500,2023,-85.63308,42.92716,709.936
15099,29629,BOON'S BREW,3423 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,2716,Active,3/23/05,3017557.5,NA,NA,174979,292482,291138,277833,308640,306831,246344,227492,238485,247299.5,252181,153853,3017557.5,"3423 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,100,1016,-85.632675,43.025097,3017.5575
15102,29632,DOWNTOWN TRINI CAFE,148 EAST DIVISION,SPARTA,MI,49345,1330,Active,3/26/05,805034,NA,NA,20581,54175,77951,72479,78089,93364,80416,66817,70707,71023,68725,50707,805034,"148 E Division St, SPARTA, MI, 49345",81,10402,2007,-85.7066,43.160732,805.034
15111,29641,O'MALLEY'S GRILL & PUB,5080 ALPINE AVE NW,COMSTOCK PARK,MI,49321,8364,Terminated,4/9/05,417502,NA,NA,95833,186921,134748,NA,NA,NA,NA,NA,NA,NA,NA,NA,417502,"5080 Alpine Ave NW, COMSTOCK PARK, MI, 49321",81,11405,1004,-85.68975,43.05585,417.502
15114,29644,DUKE'S BAR,700 MICHIGAN ST,GRAND RAPIDS,MI,49503,3522,Active,4/13/05,1600636.5,NA,NA,101141,138108,158562,204317,185024,124379,128479,114767,116524,126618.5,119016.5,83700.5,1600636.5,"700 Michigan St NE, GRAND RAPIDS, MI, 49503",81,2200,4000,-85.651985,42.970078,1600.6365
15116,29646,PETE'S TAVERN,2588 84TH ST SW,BYRON CENTER,MI,49315,0,Terminated,4/13/05,88392,NA,NA,88392,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,88392,"2588 84th St SW, BYRON CENTER, MI, 49315",81,14602,1019,-85.72694,42.812206,88.392
15130,29660,BILLY'S,1437 WEALTHY SE,GRAND RAPIDS,MI,49506,2716,Terminated,4/28/05,220712,NA,NA,19257,45396,80044,53643,22372,NA,NA,NA,NA,NA,NA,NA,220712,"1437 Wealthy St SE, GRAND RAPIDS, MI, 49506",81,2400,2009,-85.634224,42.95552,220.712
15135,29665,OXFORD FOOD CENTER,817 OXFORD ST SW,GRAND RAPIDS,MI,49503,4849,Active,5/4/05,956263.5,NA,NA,31037,89082.5,77075,74746,88343.5,70605.5,86120,79830.5,87423.5,97629,100547.5,73823.5,956263.5,"817 Oxford St SW, GRAND RAPIDS, MI, 49503",81,2600,2031,-85.68702,42.946888,956.2635
15139,29669,SAZERAC LOUNGE,1418 PLAINFIELD NE,GRAND RAPIDS,MI,49505,4917,Terminated,5/11/05,18997,NA,NA,18997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18997,"1418 Plainfield Ave NE, GRAND RAPIDS, MI, 49505",81,1300,1010,-85.66452,42.988792,18.997
15140,29670,WALKER CITGO,3744 3 MILE RD NW,WALKER,MI,49544,1234,Active,5/13/05,929484,NA,NA,15298,54881.5,56105.5,51781.5,63754,75057.5,99056.5,95011,118868.5,122351.5,96275.5,81043,929484,"3744 3 Mile Rd NW, WALKER, MI, 49534",81,11600,1033,-85.757744,43.015747,929.484
15141,29671,KENTWOOD CITGO,5185 KALAMAZOO AVE SE,KENTWOOD,MI,49508,4825,Terminated,5/13/05,1014441,NA,NA,9e3,50284.5,124069.5,143827,168183.5,209400.5,195036,114640,NA,NA,NA,NA,1014441,"5185 Kalamazoo Ave SE, KENTWOOD, MI, 49508",81,12800,3018,-85.62535,42.86947,1014.441
15142,29672,CLYDE PARK FOODS,4227 CLYDE PARK AVE SW,WYOMING,MI,49509,4035,Active,5/13/05,4828142.5,NA,NA,249014,486315.5,546931.5,489395,441021.5,414307,360157.5,307186.5,327587,408091.5,438362.5,359773,4828142.5,"4227 Clyde Park Ave SW, WYOMING, MI, 49509",81,14000,5010,-85.68466,42.887836,4828.1425
15144,29674,CHEERS GOOD TIME SALOON,3994 PLAINFIELD NE,GRAND RAPIDS,MI,49525,0,Active,5/17/05,6563753.5,NA,NA,83036,400577,499806,714529,722390,721072,634824,510269.5,619516,713513,588338,355883,6563753.5,"3994 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,11302,4005,-85.617645,43.035778,6563.7535
15146,29676,DAMON'S RESTAURANT,2720 44TH STREET SW,WYOMING,MI,49519,4108,Terminated,5/18/05,85219,NA,NA,85219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85219,"2720 44th St SW, WYOMING, MI, 49519",81,14501,2000,-85.73225,42.884674,85.219
15153,29683,P&S PARTY STORE,801 MADISON AVE SE,GRAND RAPIDS,MI,49507,1208,Terminated,5/26/05,1638985,NA,NA,13750,133014.5,316719,227467.5,179305.5,194542,235691.5,190118.5,148376.5,NA,NA,NA,1638985,"801 Madison Ave SE, GRAND RAPIDS, MI, 49507",81,3100,3000,-85.65908,42.948513,1638.985
15159,29689,R&B PUNJAB LLC,5 28TH STREET SW,WYOMING,MI,49548,1109,Terminated,5/31/05,41228,NA,NA,38978,2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41228,"5 28th St SW, WYOMING, MI, 49548",81,13600,1018,-85.66631,42.913067,41.228
15162,29692,CEDAR PUB,69 S MAIN,CEDAR SPRINGS,MI,49319,8936,Active,6/10/05,701165,NA,NA,22491,42593,48297,102749,98695,84929,72234.5,62828,50140.5,52339,36367,27502,701165,"69 S Main, CEDAR SPRINGS, MI, 49319",81,10200,1032,-85.5512,43.222282,701.165
15164,29694,ALPINE BP #36,3271 ALPINE NW,GRAND RAPIDS,MI,49544,1631,Active,6/15/05,1237892.5,NA,NA,10317.5,48444,88583.5,97117.5,118231.5,106006.5,124416,107672.5,124430.5,180896,124633,107144,1237892.5,"3271 Alpine Ave NW, GRAND RAPIDS, MI, 49544",81,11500,4001,-85.68907,43.022224,1237.8925
15167,29697,AMF EASTBROOK LANES,3500 LAKE EASTBROOK BLVD,GRAND RAPIDS,MI,49546,5917,Terminated,6/17/05,337620.5,NA,NA,13565,52586,49433,45179,60568,73865.5,42424,NA,NA,NA,NA,NA,337620.5,"3500 Lake Eastbrook Blvd SE, GRAND RAPIDS, MI, 49546",81,12606,4015,-85.58145,42.91867,337.6205
15170,29700,A&B GROCERY,802 BUTTERWORTH ST SW,GRAND RAPIDS,MI,49504,6254,Active,6/16/05,978488.5,NA,NA,23954,66832,91743,78521,81882.5,105354.5,98490,68530,80751,107832,105625.5,68973,978488.5,"802 Butterworth St SW, GRAND RAPIDS, MI, 49504",81,2700,2021,-85.68751,42.95932,978.4885
15171,29701,AKSH INC,2354 CLYDE PARK AVE SW,GRAND RAPIDS,MI,49509,1545,Terminated,6/20/05,410018.5,NA,NA,88698,186998.5,134322,NA,NA,NA,NA,NA,NA,NA,NA,NA,410018.5,"2354 Clyde Park Ave SW, GRAND RAPIDS, MI, 49509",81,4000,2027,-85.68597,42.921047,410.0185
15175,29705,GRAND VALLEY PARTY STORE,3129 28TH ST SW,GRANDVILLE,MI,49418,1110,Active,6/27/05,3223857.5,NA,NA,113252,235484.5,246043.5,226022.5,267374.5,276282,302853,265060.5,286312,368367,436218.5,200587.5,3223857.5,"3129 28th St SW, GRANDVILLE, MI, 49418",81,13000,1014,-85.74195,42.913612,3223.8575
15182,29712,CITGO GAS STATION,3260 EASTERN AVE SE,GRAND RAPIDS,MI,49508,2403,Terminated,7/11/05,792908,NA,NA,123414.5,267271,242633.5,159589,NA,NA,NA,NA,NA,NA,NA,NA,792908,"3260 Eastern Ave SE, GRAND RAPIDS, MI, 49508",81,4600,1011,-85.64662,42.904568,792.908
15197,29727,JOEY'S LOUNGE,1125 W FULTON,GRAND RAPIDS,MI,49504,6116,Active,8/9/05,3008716.5,NA,NA,43463,201268,189781,172458,213742,207327,209673,265070,285621,506505,404955.5,308853,3008716.5,"1125 W Fulton St, GRAND RAPIDS, MI, 49504",81,1900,3017,-85.69554,42.963753,3008.7165
15200,29730,STOCKBRIDGE PUB & GRILLE,420 STOCKING AVE NW,GRAND RAPIDS,MI,49504,5502,Terminated,8/11/05,565416,NA,NA,79265,232215,253936,NA,NA,NA,NA,NA,NA,NA,NA,NA,565416,"420 Stocking Ave NW, GRAND RAPIDS, MI, 49504",81,1900,1039,-85.684166,42.97097,565.416
15202,29732,T&T PETROLEUM,5200 S DIVISION AVE,GRAND RAPIDS,MI,49548,5606,Terminated,8/12/05,135621,NA,NA,7900,74565.5,44024.5,9131,NA,NA,NA,NA,NA,NA,NA,NA,135621,"5200 S Division Ave, GRAND RAPIDS, MI, 49548",81,12902,2002,-85.66421,42.869373,135.621
15219,29749,BALL PARK PARTY STORE,1157 W FULTON ST,GRAND RAPIDS,MI,49504,6116,Terminated,9/6/05,546413,NA,NA,34022,120284,118262,96705,108920.5,68219.5,NA,NA,NA,NA,NA,NA,546413,"1157 W Fulton St, GRAND RAPIDS, MI, 49504",81,1900,3017,-85.696266,42.963776,546.413
15221,29751,PARK CENTER LANES,2222 28TH ST SW,WYOMING,MI,49519,2350,Active,9/9/05,2011283,NA,NA,35999,182134,191233,250773,273959,330537,253849,81888.5,114117.5,147722.5,91349.5,57721,2011283,"2222 28th St SW, WYOMING, MI, 49519",81,13802,1001,-85.72061,42.913834,2011.283
15259,29789,GRANDVILLE MARKET,944 GRANDVILLE AVE SW,GRAND RAPIDS,MI,49503,5024,Active,10/25/05,2950725.5,NA,NA,51547.5,320965.5,317068,281892.5,275762,249309,293326,228676.5,257901.5,244781.5,222439,207056.5,2950725.5,"944 Grandville Ave SW, GRAND RAPIDS, MI, 49503",81,2600,3006,-85.68039,42.945637,2950.7255
15261,29791,HOMERUN LIQUOR & DELI,1259 POST DR NE,BELMONT,MI,49306,9723,Terminated,10/27/05,293707,NA,NA,1200,21369,28655.5,28510,37985,34160,31578,46073.5,45164,19012,NA,NA,293707,"1259 Post Dr NE, BELMONT, MI, 49306",81,11101,1037,-85.63852,43.094738,293.707
15264,29794,PUB 43,43 SOUTH DIVISION AVE,GRAND RAPIDS,MI,49503,4217,Terminated,10/29/05,517511.5,NA,NA,3109,59952,60452,65391,72076,76497,58495,50739,45345.5,25455,NA,NA,517511.5,"43 S Division Ave, GRAND RAPIDS, MI, 49503",81,2000,2017,-85.66788,42.962223,517.5115
15267,29797,BP 68D,6729 S DIVISION,GRAND RAPIDS,MI,49548,7807,Terminated,10/31/05,35054,NA,NA,4950,30104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35054,"6729 S Division Ave, GRAND RAPIDS, MI, 49548",81,14701,2024,-85.66371,42.84227,35.054
15268,29798,ANAZEH SANDS EAST,3520 EAST MALL DRIVE,GRAND RAPIDS,MI,49546,5902,Terminated,11/2/05,727755.5,NA,NA,9403,139854,130244,151596,165774,68826,58062.5,3996,NA,NA,NA,NA,727755.5,"3520 E Mall Dr SE, GRAND RAPIDS, MI, 49546",81,12606,4017,-85.58214,42.916386,727.7555
15273,29803,UCCELLO'S RESTAURANT,8256 BROADMOOR AVE SE,CALEDONIA,MI,49316,8389,Active,11/16/05,5413633,NA,NA,2739,302611,440102,542924,607331,592519,409736,455117,593922,598278,497610,370744,5413633,"8256 Broadmoor Ave SE, CALEDONIA, MI, 49316",81,14807,3008,-85.511475,42.814365,5413.633
15277,29807,SUPER MART #27,777 44TH ST SE,KENTWOOD,MI,49548,7527,Terminated,11/16/05,85408,NA,NA,5796.5,79611.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85408,"777 44th St SE, KENTWOOD, MI, 49548",81,12901,1001,-85.64648,42.88383,85.408
15280,29810,LOWELL MOBIL MART,4475 ALDEN NASH AVE,LOWELL,MI,49331,0,Active,11/19/05,1867584,NA,NA,0,60526,104143,118347.5,138094.5,153479,179661.5,192028,230991.5,283833.5,229232.5,177247,1867584,"4475 Alden Nash Ave SE, LOWELL, MI, 49331",81,12002,1075,-85.371025,42.88387,1867.584
15281,29811,PETE'S TAVERN,2588 84TH ST SW,BYRON CENTER,MI,49315,0,Active,11/22/05,3080357,NA,NA,18568,222255,337990,347556,362848,335968,304308,200944,224165,251198,274567,199990,3080357,"2588 84th St SW, BYRON CENTER, MI, 49315",81,14602,1019,-85.72694,42.812206,3080.357
15308,29838,HARVARD TAVERN,12607 HARVARD AVE NE,CEDAR SPRINGS,MI,49319,9760,Active,12/28/05,4000215,NA,NA,NA,504480,591769,456901,411022,342575,288325,261944,293552,276010.5,320384,253252.5,4000215,"12607 Harvard Ave NE, CEDAR SPRINGS, MI, 49319",81,10802,1005,-85.41514,43.195858,4000.215
15323,29853,CASCADE HILLS SHELL 4075,4033 CASCADE RD SE,GRAND RAPIDS,MI,49546,2149,Terminated,2/10/06,348749.5,NA,NA,NA,35898.5,68574,83648.5,107652,52976.5,NA,NA,NA,NA,NA,NA,348749.5,"4033 Cascade Rd SE, GRAND RAPIDS, MI, 49546",81,11804,2030,-85.56947,42.94779,348.7495
15328,29858,MARATHON,1601 EASTERN AVE SE,GRAND RAPIDS,MI,49507,2027,Terminated,2/22/06,471069.5,NA,NA,NA,373230.5,97839,NA,NA,NA,NA,NA,NA,NA,NA,NA,471069.5,"1601 Eastern Ave SE, GRAND RAPIDS, MI, 49507",81,3700,2004,-85.648705,42.934574,471.0695
15334,29864,CASCADE LIQUOR,6262 28TH STREET,GRAND RAPIDS,MI,49546,6902,Terminated,3/4/06,40533.5,NA,NA,NA,7550,8850,7800,16333.5,NA,NA,NA,NA,NA,NA,NA,40533.5,"6262 28th St SE, GRAND RAPIDS, MI, 49546",81,12203,1000,-85.51269,42.913094,40.5335
15336,29866,SPEED EXPRESS,5 28TH STREET SW,WYOMING,MI,49548,1109,Terminated,3/6/06,44013,NA,NA,NA,44013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44013,"5 28th St SW, WYOMING, MI, 49548",81,13600,1018,-85.66631,42.913067,44.013
15341,29871,EASTERN DELI,2011 EASTERN AVE SE,GRAND RAPIDS,MI,49507,3234,Active,3/14/06,3648091.5,NA,NA,NA,344815.5,408251,370029.5,343842,314665.5,251898,234424.5,355707.5,398799,342288.5,283370.5,3648091.5,"2011 Eastern Ave SE, GRAND RAPIDS, MI, 49507",81,3700,2027,-85.648026,42.926987,3648.0915
15343,29873,WONDERLAND PARTY STORE,3232 LEONARD ST NW,GRAND RAPIDS,MI,49534,3670,Terminated,3/17/06,260762,NA,NA,NA,105315.5,155446.5,0,NA,NA,NA,NA,NA,NA,NA,NA,260762,"3232 Leonard St NW, GRAND RAPIDS, MI, 49534",81,11701,3000,-85.748116,42.98652,260.762
15351,29881,BOOKWORM CAFE,3350 MICHAEL AVE SW,WYOMING,MI,49509,3420,Terminated,3/28/06,1150,NA,NA,NA,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,"3350 Michael Ave SW, WYOMING, MI, 49509",81,13700,2011,-85.69504,42.903145,1.15
15352,29882,ABC PARTY STORE,55 28TH ST SW,WYOMING,MI,49548,1166,Terminated,3/28/06,334798.5,NA,NA,NA,26940.5,69721,56351.5,56342.5,64291.5,56256.5,4895,NA,NA,NA,NA,334798.5,"55 28th St SW, WYOMING, MI, 49548",81,13600,1018,-85.667435,42.91311,334.7985
15353,29883,D&W #1577,9375 CHERRY VALLEY AVE S,CALEDONIA,MI,49316,9506,Active,3/27/06,1297269,NA,NA,NA,54189.5,116677,121520,127965,105896,107499.5,104552.5,132895.5,147091,150840.5,128142.5,1297269,"9375 Cherry Valley Ave SE, CALEDONIA, MI, 49316",81,14807,3010,-85.506966,42.79481,1297.269
15354,29884,FAMILY FARE  1572,201 MARCELL DR NE,ROCKFORD,MI,49341,1364,Active,3/27/06,2526794,NA,NA,NA,120003,227553.5,226126,242802.5,230869,227891,239706.5,255183,293675.5,264828.5,198155.5,2526794,"201 Marcell Dr NE, ROCKFORD, MI, 49341",81,10700,1025,-85.545975,43.115795,2526.794
15355,29885,FAMILY FARE #1578,5270 EASTERN AVE SE,KENTWOOD,MI,49508,6010,Terminated,3/27/06,1107728,NA,NA,NA,216596,325931.5,311273.5,253927,0,NA,NA,NA,NA,NA,NA,1107728,"5270 Eastern Ave SE, KENTWOOD, MI, 49508",81,12703,1001,-85.64508,42.86772,1107.728
15356,29886,FAMILY FARE 1579,3960 44TH ST SW,GRANDVILLE,MI,49418,2420,Active,3/27/06,2618432.5,NA,NA,NA,106722,210671,240301.5,238925.5,222320.5,220697.5,233061.5,267286.5,331635.5,293259,253552,2618432.5,"3960 44th St SW, GRANDVILLE, MI, 49418",81,13200,4015,-85.76172,42.884583,2618.4325
15357,29887,D&W  #1573,6425 28TH ST SE,GRAND RAPIDS,MI,49546,6917,Active,3/27/06,2616130.5,NA,NA,NA,87310.5,150178.5,193551,217313,201242.5,238623,251366,290153,373498.5,305530,307364.5,2616130.5,"6425 28th St SE, GRAND RAPIDS, MI, 49508",81,12201,2002,-85.528534,42.913017,2616.1305
15360,29890,FAMILY FARE 1580,2900 BURLINGAME AVE SW,WYOMING,MI,49509,2610,Active,3/27/06,5485925.5,NA,NA,NA,308876.5,479039.5,513188,510488.5,562636,515262,439246.5,505512,603961.5,597691,450024,5485925.5,"2900 Burlingame Ave SW, WYOMING, MI, 49509",81,13700,3001,-85.705185,42.91179,5485.9255
15361,29891,FAMILY FARE #1581,1025 4 MILE RD NW,GRAND RAPIDS,MI,49544,1598,Terminated,3/27/06,359267,NA,NA,NA,117964,211280.5,30022.5,NA,NA,NA,NA,NA,NA,NA,NA,359267,"1025 4 Mile Rd NW, GRAND RAPIDS, MI, 49544",81,11403,2024,-85.6965,43.02917,359.267
15362,29892,D&W  #1576,2181 WEALTHY ST SE,GRAND RAPIDS,MI,49506,3033,Active,3/27/06,1719716,NA,NA,NA,76592,127662,150444.5,165686.5,179366,168779.5,172579.5,181096.5,195577,160949,140983.5,1719716,"2181 Wealthy St SE, GRAND RAPIDS, MI, 49506",81,12300,3023,-85.61471,42.950676,1719.716
15363,29893,FAMILY FARE 1586,4325 BRETON RD SE,GRAND RAPIDS,MI,49512,3859,Active,3/27/06,4743079,NA,NA,NA,219909,326035,365651.5,368890.5,419019.5,407420.5,411136.5,471702.5,554527.5,647384.5,551402,4743079,"4325 Breton Rd SE, GRAND RAPIDS, MI, 49512",81,4500,4013,-85.60655,42.886585,4743.079
15365,29895,FAMILY FARE 1587,1415 E FULTON ST,GRAND RAPIDS,MI,49503,3853,Active,3/27/06,2522876.5,NA,NA,NA,151094,249519,240718,234875,224223.5,224451,217154.5,227874.5,265503.5,258409.5,229054,2522876.5,"1415 Fulton St E, GRAND RAPIDS, MI, 49503",81,2300,2014,-85.63557,42.962734,2522.8765
15366,29896,D&W  #1571,1830 BRETON RD SE,GRAND RAPIDS,MI,49506,4809,Active,3/27/06,4404696,NA,NA,NA,208823.5,355905,361024.5,366130.5,388479,427231,434372,472010.5,498448,494847,397425,4404696,"1830 Breton Rd SE, GRAND RAPIDS, MI, 49506",81,4400,5012,-85.60938,42.9301,4404.696
15370,29900,BSL - REGION 2,3391-B PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,2720,Active,1/1/85,84451,42250,36600,1550,1151,1200,1700,0,0,0,0,0,0,0,0,84451,"3391 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,100,1016,-85.63279,43.024353,84.451
15371,29901,BSL - REGION 2,3391-B PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,2720,Active,4/27/99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3391 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,100,1016,-85.63279,43.024353,0
15378,29908,BOTTLE HOUSE,2208 S DIVISION AVE,GRAND RAPIDS,MI,49507,3033,Active,4/19/06,3849006,NA,NA,NA,171516,242287,266261,311275.5,343024.5,355629,341267,431427.5,485121,497391.5,403806,3849006,"2208 Division Ave S, GRAND RAPIDS, MI, 49507",81,4100,2004,-85.666466,42.923607,3849.006
15383,29913,S&K GROCERIES,1603 DIAMOND AVE NE,GRAND RAPIDS,MI,49505,4810,Terminated,5/4/06,23718.5,NA,NA,NA,8e3,15718.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,23718.5,"1603 Diamond Ave NE, GRAND RAPIDS, MI, 49505",81,1000,1011,-85.64484,42.991856,23.7185
15390,29920,CITGO,1980 44TH ST SE,KENTWOOD,MI,49508,5049,Terminated,5/15/06,355159,NA,NA,NA,139809.5,209708,5641.5,NA,NA,NA,NA,NA,NA,NA,NA,355159,"1980 44th St SE, KENTWOOD, MI, 49508",81,12701,2003,-85.61745,42.88369,355.159
15395,29925,ASIAN'S BEST ORIENTAL ST,2253 44TH ST SE,GRAND RAPIDS,MI,49508,5013,Terminated,5/31/06,1200,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,"2253 44th St SE, GRAND RAPIDS, MI, 49508",81,4500,4016,-85.61024,42.883736,1.2
15397,29927,CITGO,1045 CHICAGO DR SW,WYOMING,MI,49509,1107,Terminated,5/31/06,127681,NA,NA,NA,57085.5,70595.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,127681,"1045 Chicago Dr SW, WYOMING, MI, 49509",81,13300,1020,-85.6934,42.935524,127.681
15408,29938,C-SHOTS,4259 LAKE MICHIGAN DR,GRAND RAPIDS,MI,49534,4572,Terminated,6/16/06,1764392,NA,NA,NA,63499,255614,266314,310391,296697,250545,257573,63759,NA,NA,NA,1764392,"4259 Lake Michigan Dr NW, GRAND RAPIDS, MI, 49534",81,11701,2022,-85.77265,42.972263,1764.392
15412,29942,STOCKBRIDGE PARTY STORE,634 BRIDGE NW,GRAND RAPIDS,MI,49504,5334,Terminated,6/27/06,82642.5,NA,NA,NA,17694.5,39105,25843,NA,NA,NA,NA,NA,NA,NA,NA,82642.5,"634 Bridge St NW, GRAND RAPIDS, MI, 49504",81,1900,4027,-85.68412,42.970665,82.6425
15428,29958,SUNOCO,777 44TH ST SE,KENTWOOD,MI,49548,7527,Terminated,7/28/06,119510.5,NA,NA,NA,62432.5,57078,NA,NA,NA,NA,NA,NA,NA,NA,NA,119510.5,"777 44th St SE, KENTWOOD, MI, 49548",81,12901,1001,-85.64648,42.88383,119.5105
15431,29961,SPARTA LIQUOR,48 N UNION ST,SPARTA,MI,49345,1138,Terminated,8/1/06,670721,NA,NA,NA,36458,107157,94029,87065.5,78828.5,86080,72230.5,77286,31586.5,NA,NA,670721,"48 N Union St, SPARTA, MI, 49345",81,10402,1017,-85.70714,43.16216,670.721
15436,29966,METRO TCP LLC,5 28TH STREET SW,WYOMING,MI,49548,1109,Terminated,8/7/06,651803.5,NA,NA,NA,36075,140466,170094,165408,139760.5,0,NA,NA,NA,NA,NA,651803.5,"5 28th St SW, WYOMING, MI, 49548",81,13600,1018,-85.66631,42.913067,651.8035
15437,29967,B&E PARTY STORE,757 BURTON ST SE,GRAND RAPIDS,MI,49507,3203,Terminated,8/17/06,705308,NA,NA,NA,64553,171833.5,129507.5,143539.5,97814.5,73830,24230,NA,NA,NA,NA,705308,"757 Burton St SE, GRAND RAPIDS, MI, 49507",81,3700,2024,-85.64895,42.927353,705.308
15442,29972,44TH ST VALUE MARKET EXP,501 44TH ST SW,WYOMING,MI,49548,4111,Terminated,8/29/06,61951.5,NA,NA,NA,42082,19869.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,61951.5,"501 44th St SW, WYOMING, MI, 49548",81,14100,2024,-85.676956,42.884186,61.9515
15443,29973,FULTON VALUE MARKET EXP,1205 W FULTON,GRAND RAPIDS,MI,49504,6142,Terminated,8/29/06,49748,NA,NA,NA,34317,15431,NA,NA,NA,NA,NA,NA,NA,NA,NA,49748,"1205 W Fulton St, GRAND RAPIDS, MI, 49504",81,1900,3018,-85.697586,42.96381,49.748
15444,29974,CRESTON MARKET INC,1403 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49505,4916,Terminated,8/29/06,565458,NA,NA,NA,34579,81532,63261.5,68285,88735.5,88630.5,102922.5,37512,NA,NA,NA,565458,"1403 Plainfield Ave NE, GRAND RAPIDS, MI, 49505",81,900,3028,-85.66479,42.988503,565.458
15445,29975,FAMILY FR QK STP #855,1201 LEONARD ST NE,GRAND RAPIDS,MI,49505,5510,Active,8/31/06,1725875.5,NA,NA,NA,8600,61213.5,96544.5,127529,133396.5,143105.5,161119.5,206405.5,303422.5,275400.5,209138.5,1725875.5,"1201 Leonard St NE, GRAND RAPIDS, MI, 49505",81,1101,1019,-85.63972,42.98444,1725.8755
15446,29976,FANNIE'S CORNER,725 EASTERN AVE SE,GRAND RAPIDS,MI,49503,5518,Active,8/31/06,2265243.5,NA,NA,NA,64581,236668,263603,257564.5,256933,292555.5,208903,190475.5,205305.5,172757,115897.5,2265243.5,"725 Eastern Ave SE, GRAND RAPIDS, MI, 49503",81,3000,2011,-85.64928,42.949436,2265.2435
15451,29981,LEDGESTONE BEER & WINE,9807 CHERRY VALLEY AV SE,CALEDONIA,MI,49316,9566,Terminated,9/15/06,161084.5,NA,NA,NA,18416.5,90355.5,52312.5,NA,NA,NA,NA,NA,NA,NA,NA,161084.5,"9807 Cherry Valley Ave SE, CALEDONIA, MI, 49316",81,14807,3041,-85.506836,42.7861,161.0845
15458,29988,T&T PETROLEUM,4088 LAKE MICHIGAN DR NW,WALKER,MI,49534,4525,Terminated,10/4/06,40318,NA,NA,NA,4793.5,35524.5,0,NA,NA,NA,NA,NA,NA,NA,NA,40318,"4088 Lake Michigan Dr NW, WALKER, MI, 49544",81,11702,2009,-85.76846,42.972195,40.318
15462,29992,SHORT STOP,1759 S DIVISION AVE,GRAND RAPIDS,MI,49507,1632,Terminated,10/13/06,141073.5,NA,NA,NA,5690.5,75835.5,59547.5,0,NA,NA,NA,NA,NA,NA,NA,141073.5,"1759 Division Ave S, GRAND RAPIDS, MI, 49507",81,3800,1006,-85.666885,42.93189,141.0735
21130,43743,SUNUWAR BROS ENTERPRISES,1980 44TH ST SE,KENTWOOD,MI,49508,5049,Terminated,7/16/08,535637,NA,NA,NA,NA,NA,76547,337762.5,121327.5,NA,NA,NA,NA,NA,NA,535637,"1980 44th St SE, KENTWOOD, MI, 49508",81,12701,2003,-85.61745,42.88369,535.637
21131,43743,SUNUWAR BROS ENTERPRISES,1980 44TH ST SE,KENTWOOD,MI,49508,5049,Terminated,7/16/08,535637,NA,NA,NA,NA,NA,76547,337762.5,121327.5,NA,NA,NA,NA,NA,NA,535637,"1980 44th St SE, KENTWOOD, MI, 49508",81,12701,2003,-85.61745,42.88369,535.637
